member_id,date,item
2789,21-09-2015,Apples
2789,21-09-2015,Frozen Fruit
2789,21-09-2015,Bananas
2789,21-09-2015,Pineapples
2789,21-09-2015,Oranges
4524,02-11-2015,Shampoo
4524,02-11-2015,Cookies
4524,02-11-2015,Coffee
4524,02-11-2015,Skincare Products
4524,02-11-2015,Milk
4524,02-11-2015,Butter
4524,02-11-2015,Eggs
4930,04-01-2015,Shampoo
4930,04-01-2015,Frozen Fruit
4930,04-01-2015,Conditioner
4930,04-01-2015,Baby Bottles
4930,04-01-2015,Pastries
4930,04-01-2015,Tea
2432,01-07-2015,Onions
2432,01-07-2015,Olive Oil
2432,01-07-2015,Tomatoes
2432,01-07-2015,Frozen Fruit
2432,01-07-2015,Soy Sauce
2432,01-07-2015,Canned Fish
2375,24-08-2015,Tissues
2375,24-08-2015,Cheese
2375,24-08-2015,Brownies
2375,24-08-2015,Frozen Fruit
1660,24-02-2015,Cleaning Supplies
1660,24-02-2015,Cheese
1660,24-02-2015,Frozen Fruit
1660,24-02-2015,Milk
1660,24-02-2015,Toilet Paper
1660,24-02-2015,Paper Towels
1660,24-02-2015,Ice Cream
1668,05-02-2015,Wheat
1668,05-02-2015,Shampoo
1668,05-02-2015,Cookies
1668,05-02-2015,Rice
1668,05-02-2015,Tomato Sauce
1668,05-02-2015,Pasta
1668,05-02-2015,Tea
1964,05-03-2015,Tissues
1964,05-03-2015,Skincare Products
1964,05-03-2015,Mustard
3567,09-06-2015,Peppers
3567,09-06-2015,Mustard
3567,09-06-2015,Milk
3567,09-06-2015,Pasta
3567,09-06-2015,Pastries
3567,09-06-2015,Canned Fish
4163,25-10-2015,Juice
4163,25-10-2015,Mustard
4163,25-10-2015,Pineapples
4163,25-10-2015,Pastries
4163,25-10-2015,Canned Fish
2009,14-04-2015,Crackers
2009,14-04-2015,Shampoo
2009,14-04-2015,Toothbrushes
2009,14-04-2015,Chips
2009,14-04-2015,Mustard
2009,14-04-2015,Toilet Paper
2009,14-04-2015,Conditioner
2009,14-04-2015,Soda
1937,27-08-2015,Jam
1937,27-08-2015,Vinegar
1937,27-08-2015,Baby Bottles
1937,27-08-2015,Bread
2551,15-10-2015,Popcorn
2551,15-10-2015,Coffee
2551,15-10-2015,Celery
2551,15-10-2015,Chips
2551,15-10-2015,Brownies
2551,15-10-2015,Jam
2551,15-10-2015,Bread
1126,03-03-2015,Olive Oil
1126,03-03-2015,Skincare Products
1126,03-03-2015,Bleach
1126,03-03-2015,Corn
3890,03-04-2015,Soda
3890,03-04-2015,Celery
3890,03-04-2015,Chips
3890,03-04-2015,Carrots
1280,17-04-2015,Crackers
1280,17-04-2015,Yogurt
1280,17-04-2015,Granola
1280,17-04-2015,Milk
1280,17-04-2015,Butter
1280,17-04-2015,Bread
1280,17-04-2015,Dish Soap
2226,26-07-2015,Sugar
2226,26-07-2015,Cleaning Supplies
2226,26-07-2015,Popcorn
2226,26-07-2015,Baby Food
2226,26-07-2015,Frozen Vegetables
2226,26-07-2015,Ice Cream
2226,26-07-2015,Bleach
3981,18-11-2015,Crackers
3981,18-11-2015,Cheese
3981,18-11-2015,Cookies
3981,18-11-2015,Apples
3981,18-11-2015,Coffee
3981,18-11-2015,Chips
3981,18-11-2015,Milk
3981,18-11-2015,Oranges
3981,18-11-2015,Soda
3253,12-03-2015,Bread
3253,12-03-2015,Pineapples
3253,12-03-2015,Milk
3653,09-04-2015,Toothbrushes
3653,09-04-2015,Celery
3653,09-04-2015,Broccoli
3653,09-04-2015,Toothpaste
3896,04-07-2015,Pepper
3896,04-07-2015,Peppers
4782,19-07-2015,Coffee
4782,19-07-2015,Mustard
1523,25-06-2015,Cheese
1523,25-06-2015,Coffee
1523,25-06-2015,Olive Oil
1523,25-06-2015,Toilet Paper
1523,25-06-2015,Pineapples
1523,25-06-2015,Butter
1414,04-10-2015,Sugar
1414,04-10-2015,Soy Sauce
1414,04-10-2015,Frozen Vegetables
1414,04-10-2015,Toilet Paper
4420,01-07-2015,Cleaning Supplies
4420,01-07-2015,Bread
4420,01-07-2015,Broccoli
4420,01-07-2015,Milk
4420,01-07-2015,Paper Towels
4420,01-07-2015,Honey
4420,01-07-2015,Butter
4420,01-07-2015,Soda
4420,01-07-2015,Tea
4420,01-07-2015,Corn
4358,26-09-2015,Toothbrushes
4358,26-09-2015,Toothpaste
4358,26-09-2015,Apples
4663,03-07-2015,Cakes
4663,03-07-2015,Cookies
4663,03-07-2015,Olive Oil
4663,03-07-2015,Rubbing Alcohol
4663,03-07-2015,Jam
4663,03-07-2015,Bread
4432,09-11-2015,Tissues
4432,09-11-2015,Wipes
4432,09-11-2015,Celery
3610,07-03-2015,Crackers
3610,07-03-2015,Coffee
3610,07-03-2015,Cheese
3610,07-03-2015,Watermelons
3610,07-03-2015,Broccoli
3610,07-03-2015,Soy Sauce
1623,14-08-2015,Chips
1623,14-08-2015,Tissues
1623,14-08-2015,Baby Food
1623,14-08-2015,Rubbing Alcohol
1623,14-08-2015,Peppers
1623,14-08-2015,Soda
2598,12-07-2015,Eggs
2598,12-07-2015,Pastries
4427,05-04-2015,Bananas
4427,05-04-2015,Shampoo
4427,05-04-2015,Skincare Products
4427,05-04-2015,Corn
2244,09-11-2015,Yogurt
2244,09-11-2015,Cheese
2244,09-11-2015,Cookies
2244,09-11-2015,Apples
2244,09-11-2015,Tissues
2244,09-11-2015,Oranges
2244,09-11-2015,Tea
4853,17-05-2015,Popcorn
4853,17-05-2015,Paper Towels
4853,17-05-2015,Tissues
4853,17-05-2015,Rubbing Alcohol
4853,17-05-2015,Oranges
1166,13-12-2015,Celery
1166,13-12-2015,Milk
1166,13-12-2015,Butter
1166,13-12-2015,Corn
1166,13-12-2015,Bread
3726,23-12-2015,Skincare Products
3726,23-12-2015,Broccoli
3726,23-12-2015,Eggs
3726,23-12-2015,Pepper
3726,23-12-2015,Bleach
2586,23-09-2015,Dish Soap
2586,23-09-2015,Watermelons
2586,23-09-2015,Milk
2586,23-09-2015,Toilet Paper
3276,27-08-2015,Wipes
3276,27-08-2015,Olive Oil
3276,27-08-2015,Butter
3276,27-08-2015,Soda
3276,27-08-2015,Corn
3276,27-08-2015,Bread
1898,26-02-2015,Crackers
1898,26-02-2015,Paper Towels
1898,26-02-2015,Toothpaste
1427,22-01-2015,Toilet Paper
1427,22-01-2015,Ice Cream
1427,22-01-2015,Toothpaste
1427,22-01-2015,Pastries
4121,26-01-2015,Wheat
4121,26-01-2015,Soda
4121,26-01-2015,Bleach
4121,26-01-2015,Corn
4293,09-11-2015,Baby Food
4293,09-11-2015,Corn
2871,27-04-2015,Soda
2871,27-04-2015,Frozen Fruit
2871,27-04-2015,Ice Cream
1944,14-05-2015,Sugar
1944,14-05-2015,Crackers
1944,14-05-2015,Paper Towels
1944,14-05-2015,Bananas
1944,14-05-2015,Eggs
1944,14-05-2015,Vinegar
3398,29-12-2015,Mustard
3398,29-12-2015,Pineapples
3398,29-12-2015,Pepper
3398,29-12-2015,Tea
3398,29-12-2015,Dish Soap
4363,04-01-2015,Onions
4363,04-01-2015,Tomatoes
4363,04-01-2015,Butter
2217,26-06-2015,Sugar
2217,26-06-2015,Bananas
2217,26-06-2015,Salt
4540,14-08-2015,Sugar
4540,14-08-2015,Salt
4540,14-08-2015,Frozen Fruit
4540,14-08-2015,Honey
4540,14-08-2015,Brownies
4540,14-08-2015,Ice Cream
4540,14-08-2015,Eggs
4540,14-08-2015,Tea
2427,28-05-2015,Cookies
2427,28-05-2015,Corn
2427,28-05-2015,Tea
2240,28-01-2015,Wheat
2240,28-01-2015,Yogurt
2240,28-01-2015,Onions
2240,28-01-2015,Skincare Products
2240,28-01-2015,Tomatoes
2240,28-01-2015,Tissues
2351,20-10-2015,Soda
2351,20-10-2015,Chips
2351,20-10-2015,Toilet Paper
3099,19-11-2015,Diapers
3099,19-11-2015,Soy Sauce
3099,19-11-2015,Baby Bottles
3099,19-11-2015,Pastries
3099,19-11-2015,Bleach
3099,19-11-2015,Dish Soap
4168,26-07-2015,Popcorn
4168,26-07-2015,Milk
4168,26-07-2015,Toilet Paper
4168,26-07-2015,Frozen Fruit
4168,26-07-2015,Pineapples
4168,26-07-2015,Ice Cream
4168,26-07-2015,Eggs
1702,06-09-2015,Peppers
1702,06-09-2015,Baby Bottles
1702,06-09-2015,Broccoli
4014,21-09-2015,Milk
4014,21-09-2015,Mustard
4014,21-09-2015,Tissues
4014,21-09-2015,Soy Sauce
4014,21-09-2015,Eggs
4014,21-09-2015,Dish Soap
1723,10-08-2015,Olive Oil
1723,10-08-2015,Paper Towels
1723,10-08-2015,Cleaning Supplies
3756,29-10-2015,Diapers
3756,29-10-2015,Garlic
3756,29-10-2015,Toothbrushes
3756,29-10-2015,Baby Bottles
2011,18-02-2015,Wipes
2011,18-02-2015,Conditioner
2011,18-02-2015,Shampoo
4943,29-04-2015,Apples
4943,29-04-2015,Milk
4943,29-04-2015,Rice
4943,29-04-2015,Dish Soap
1225,04-03-2015,Celery
1225,04-03-2015,Broccoli
1225,04-03-2015,Honey
1225,04-03-2015,Soy Sauce
1225,04-03-2015,Pasta
1225,04-03-2015,Tea
3000,22-05-2015,Cleaning Supplies
3000,22-05-2015,Toothbrushes
3000,22-05-2015,Paper Towels
3000,22-05-2015,Milk
3000,22-05-2015,Butter
3000,22-05-2015,Bread
1720,28-02-2015,Cakes
1720,28-02-2015,Toothpaste
1720,28-02-2015,Apples
1720,28-02-2015,Toothbrushes
1720,28-02-2015,Bananas
1720,28-02-2015,Rubbing Alcohol
1720,28-02-2015,Oranges
4821,11-03-2015,Sugar
4821,11-03-2015,Toothbrushes
4821,11-03-2015,Toothpaste
4821,11-03-2015,Salt
4821,11-03-2015,Pastries
4821,11-03-2015,Ice Cream
1853,02-04-2015,Olive Oil
1853,02-04-2015,Pineapples
1853,02-04-2015,Brownies
1853,02-04-2015,Rice
2237,26-12-2015,Wheat
2237,26-12-2015,Sugar
2237,26-12-2015,Toothbrushes
1059,25-09-2015,Shampoo
1059,25-09-2015,Skincare Products
1059,25-09-2015,Milk
1059,25-09-2015,Toilet Paper
1059,25-09-2015,Oranges
1059,25-09-2015,Pastries
1059,25-09-2015,Vinegar
4480,02-10-2015,Cheese
4480,02-10-2015,Toothpaste
4480,02-10-2015,Toothbrushes
4480,02-10-2015,Juice
4480,02-10-2015,Paper Towels
4480,02-10-2015,Pastries
4480,02-10-2015,Garlic
3225,26-12-2015,Apples
3225,26-12-2015,Honey
3225,26-12-2015,Oranges
3225,26-12-2015,Pastries
3225,26-12-2015,Tea
3373,28-08-2015,Yogurt
3373,28-08-2015,Toothbrushes
3373,28-08-2015,Toothpaste
3373,28-08-2015,Apples
3373,28-08-2015,Butter
3373,28-08-2015,Milk
3373,28-08-2015,Bananas
3373,28-08-2015,Soy Sauce
3373,28-08-2015,Pineapples
3373,28-08-2015,Peppers
4403,02-02-2015,Baby Food
4403,02-02-2015,Chips
2755,02-09-2015,Cleaning Supplies
2755,02-09-2015,Frozen Fruit
2755,02-09-2015,Baby Food
2755,02-09-2015,Ice Cream
2755,02-09-2015,Garlic
2755,02-09-2015,Bleach
4581,28-09-2015,Olive Oil
4581,28-09-2015,Frozen Fruit
4581,28-09-2015,Bananas
4581,28-09-2015,Pasta
4581,28-09-2015,Vinegar
4581,28-09-2015,Garlic
3230,13-10-2015,Diapers
3230,13-10-2015,Cookies
3230,13-10-2015,Baby Bottles
3569,21-09-2015,Sugar
3569,21-09-2015,Cheese
3569,21-09-2015,Celery
3569,21-09-2015,Apples
3569,21-09-2015,Salt
3569,21-09-2015,Bananas
3569,21-09-2015,Brownies
3569,21-09-2015,Dish Soap
3667,22-01-2015,Toothpaste
3667,22-01-2015,Olive Oil
3667,22-01-2015,Milk
3667,22-01-2015,Brownies
3667,22-01-2015,Pineapples
3667,22-01-2015,Eggs
3667,22-01-2015,Bread
4975,18-06-2015,Soda
4975,18-06-2015,Rubbing Alcohol
4975,18-06-2015,Bleach
4975,18-06-2015,Tea
2447,01-02-2015,Broccoli
2447,01-02-2015,Chips
2019,06-01-2015,Onions
2019,06-01-2015,Tomatoes
2019,06-01-2015,Frozen Fruit
2019,06-01-2015,Juice
2019,06-01-2015,Rubbing Alcohol
2379,02-11-2015,Coffee
2379,02-11-2015,Milk
2379,02-11-2015,Soy Sauce
2379,02-11-2015,Rubbing Alcohol
2379,02-11-2015,Frozen Vegetables
2379,02-11-2015,Vinegar
